i,j,dist,angle,frame
16,17,5.154547506813766,46.84761026599528,0
17,6,5.62252967977938,150.36846332179522,0
6,16,4.820148545428864,162.7839264122094,0
2,3,2.5086510319293125,32.035491339580844,0
3,4,2.511861461147886,15.255118703057839,0
4,2,4.099544608855964,47.2906100426387,0
2,0,2.384334078941121,1.3453701358309447,0
0,3,2.4964000080115363,33.38086147541185,0
2,1,2.45654432078886,2.290610042638753,0
1,0,1.4677469127884408,3.6359801784696804,0
2,6,5.35553115946495,34.761802333486905,0
6,1,6.232185170548129,32.47119229084819,0
17,1,9.289316228872824,117.89727103094705,0
5,2,4.1798967690602105,47.29061004263869,0
4,5,4.055069049966968,0.0,0
5,6,5.58680561680823,12.528807709151843,0
5,9,3.008468879679496,0.0,0
9,6,5.398546656277039,12.528807709151813,0
5,8,2.945052121779851,7.12501634890186,0
8,9,0.6735436140295598,7.12501634890186,0
11,9,2.856859289499572,59.036243467926575,0
8,11,2.421904209501276,51.91122711902473,0
15,16,3.1674016164673513,64.65382405805323,0
6,15,5.913216806443003,98.13010235415625,0
9,15,6.222023224000374,85.60129464500443,0
7,11,2.433486798813587,153.1218602479014,0
8,7,1.8942000950269224,101.21063312887664,0
5,7,3.193845644360416,94.0856167799748,0
4,7,6.177382374436604,94.0856167799748,0
13,10,3.3785849108761496,22.6198649480405,0
10,12,3.0924065062665993,27.814293855775315,0
12,13,1.3020791066598068,5.1944289077348,0
10,11,2.9010110306581045,8.343891584032992,0
11,12,5.92941860556328,36.158185439808214,0
10,9,3.45171986117066,67.3801350519595,0
15,10,4.5247299366923555,18.22115959304495,0
13,15,1.768665315993957,4.398705354995675,0
17,19,4.458913993339633,41.87786953788492,0
19,18,2.9045559040927413,51.34019174591086,0
18,17,2.7005579053225275,9.462322208025961,0
16,19,3.046637818973565,4.969740728110363,0
15,14,1.246258801373134,22.833654177917435,0
14,16,4.262705713511079,41.820169880135786,0
14,19,6.632925900385139,46.78991060824616,0
13,14,0.9904928066371812,18.43494882292188,0
12,14,2.0891380997913953,13.240519915187045,0
8,19,7.708597797265079,62.06385802555041,1
19,0,12.828039912628899,144.64479129575918,1
0,8,5.463759877593451,153.29135067869043,1
8,14,7.53721234940346,13.012440956690849,1
14,19,5.97707704484391,49.051417068859536,1
9,10,2.0571446230151116,25.247248075627006,1
10,4,8.246888443528263,57.136824455292235,1
4,9,9.944522361581775,31.88957637966522,1
7,8,2.2250494376530146,94.184916125119,1
0,7,3.4858245796367897,112.52373319619059,1
3,7,2.2227660695628773,67.38013505195933,1
0,3,3.2883749786178584,45.14359814423124,1
2,1,0.4494441010848846,37.53678441767904,1
1,4,3.1835415813210277,162.94651293705343,1
4,2,2.996480769169059,125.40972851937438,1
3,2,2.429618900156976,66.72709593591799,1
4,3,2.6176350012941074,167.86317554470764,1
2,0,2.753828244462606,21.58349779168676,1
0,1,2.966845125718564,15.953286625992241,1
11,9,3.6473575366283995,30.057598393138683,1
9,12,3.1588189248515013,46.317803101450465,1
12,11,1.9065161945286482,16.260204708311807,1
11,10,3.0800417204966544,55.30484646876567,1
11,14,2.341778170536227,21.14254331084673,1
8,11,8.020517502006962,8.130102354155916,1
7,6,2.2182808658959323,104.25003269780315,1
6,8,2.9530345409425873,161.56505117707783,1
3,6,2.3964000083458536,36.86989764584382,1
6,11,7.745744638186826,153.43494882292194,1
6,10,6.42673859745361,98.13010235415632,1
13,16,2.654009984909628,163.63892254465435,1
16,14,2.546685689283231,163.0809291161828,1
14,13,2.3901725879107554,0.5579934284722514,1
11,13,1.6815593953232841,21.70053673931835,1
13,12,1.5282283860732342,5.440332031006622,1
12,16,4.118982519992045,158.19859051364784,1
10,5,6.262058207969646,150.56525992641696,1
5,4,2.391068798675606,152.2979156182908,1
6,5,1.7758389566624562,52.43515757226066,1
5,3,2.450830267480799,15.565259926416823,1
16,15,1.4416393446351272,155.46918963248203,1
15,14,1.5159960422111933,41.449881251335164,1
18,15,1.9930592063458652,17.102728969052304,1
16,18,2.7927500783278143,138.36646066342973,1
15,17,1.2855979153685646,79.2374627768575,1
17,14,2.377875101850389,37.78758152552233,1
18,17,0.8592327973256161,96.34019174590978,1
17,19,4.183895314177926,86.83899859438188,1
18,19,3.8293154740762714,9.50119315152791,1
0,1,3.3596215560684812,56.464725789650025,2
1,3,1.6424871384580144,108.43494882292201,2
3,0,4.683770382928693,51.97022303327199,2
4,1,3.7678822964630934,63.43494882292216,2
0,4,4.529069882437231,6.970223033272149,2
19,18,1.5867079126291639,141.22781265937658,2
18,17,4.228166505709063,102.09475707701223,2
17,19,4.792339094847107,39.13305558236437,2
15,14,3.9690372888145062,45.90351445429813,2
14,13,3.9152043369407936,27.962232204374466,2
13,15,7.111460328230763,17.941282249923646,2
16,15,6.3915545839803345,152.89637070435484,2
15,17,6.986460119402388,112.70492394064972,2
17,16,2.158483032131594,94.39870535499544,2
18,16,2.924718277031138,7.6960517220167945,2
18,7,4.678673423097621,135.8998597149044,2
7,16,5.075796095195314,143.5959114369212,2
8,19,6.216874857997383,25.09681211443817,2
19,3,10.32896437209462,50.86694441763564,2
3,8,4.837023258161986,75.96375653207383,2
8,18,5.234332526693351,116.13100054493842,2
10,14,3.8345046616218874,56.45052383142089,2
15,10,5.829147879407419,102.35403828571901,2
16,10,4.540572320754291,104.74959100992616,2
7,10,2.1035981080044737,111.65449755315267,2
6,10,3.6299913223036775,79.6491143450693,2
7,6,2.665184796594787,32.005383208083394,2
6,14,5.873602386951299,23.198590513648398,2
1,2,1.326032427959436,156.80140948635187,2
2,3,1.0750823224293107,48.36646066342987,2
2,8,3.898874196482877,124.33021719550368,2
9,6,2.9988614506175497,131.98721249581672,2
7,9,2.179873390818834,163.99259570390007,2
18,9,5.0866842834994195,60.10754458119552,2
8,9,0.3400000000000007,56.023455963742904,2
6,11,6.325960243314848,164.7448812969417,2
11,14,3.931720488539338,172.05652818940996,2
11,13,1.3662668114244714,159.98123960621564,2
11,12,1.1392106916633082,13.79948539601835,2
12,13,0.9266725419478029,146.18175421019725,2
6,4,2.2570000000000006,44.99999999999987,2
4,11,6.3865021725511095,150.2551187030584,2
0,11,9.87459649808538,143.28489566978632,2
0,12,10.67100918376514,157.0843810658047,2
2,5,3.9977264788877185,179.17081097164888,2
5,8,3.5777776621808135,54.84059377614572,2
5,9,3.508437401465217,1.1828621875977603,2
5,6,1.2691591704746887,130.80435030821957,2
5,4,1.138877517558407,85.80435030821968,2
5,1,3.834935853440055,22.369401485297512,2
18,10,7.253580150518777,61.108352741146554,3
10,19,11.49763732251109,26.565051177077894,3
19,18,6.511938037174495,34.54330156406868,3
17,18,3.178178881057516,70.57067494917254,3
19,17,4.139063903831397,36.02737338510389,3
12,11,2.822862554216907,37.08583549095226,3
11,19,2.095116703193405,83.41805534482201,3
19,12,4.695004685833657,46.33221985386975,3
11,17,2.3595736903093325,119.4454287299259,3
12,17,3.298947862576794,82.35959323897363,3
14,13,2.5773928687726286,114.75154263791204,3
13,12,0.8515027891909697,166.84629180552304,3
12,14,3.322579871124245,52.09474916761103,3
13,17,3.1478608609657446,110.79411495550332,3
18,5,4.079254833912684,179.40910850715224,3
5,10,7.386058827277239,118.30075576600645,3
5,3,2.844807199091001,82.7367552594158,3
3,10,8.789639867480352,158.96248897457775,3
6,5,2.3889606526688536,103.97293324008751,3
18,6,4.898554582731521,76.61795825275951,3
3,0,1.2611728668188216,28.99985747660894,3
0,10,9.537844200866358,129.9626314979688,3
15,13,2.356520316059252,39.71875937155491,3
14,15,1.7157068514172233,154.47030200946696,3
15,17,3.596169072777306,71.0753555839484,3
7,15,6.740772656009103,141.72688404900137,3
14,7,7.237952334742196,63.80281394153168,3
7,6,3.9091932671588414,76.53710473687907,3
6,15,5.78375656472504,141.73601121411957,3
0,2,3.666408733352026,54.8940486761062,3
2,1,2.198276597701024,133.5418768441027,3
1,0,3.088652942627255,78.64782816799648,3
3,2,3.636653681614461,83.89390615271515,3
7,2,2.783463489970723,13.879376564835644,3
2,6,3.586307990120205,62.65772817204344,3
2,9,2.4319329760501214,61.032339353936436,3
9,1,3.8064053909167366,165.4257838019609,3
7,9,1.8299904371334836,47.152962789100805,3
5,4,2.2746626123449603,31.442807070464163,3
4,3,0.7160628464038593,51.293948188951646,3
6,4,2.775285390730114,72.53012616962337,3
4,2,3.468459600456666,135.1878543416668,3
7,8,1.0932158981646745,14.706824798890079,3
8,9,0.8798420312760697,61.85978758799088,3
14,8,8.171984153190703,49.09598914264159,3
17,16,1.5707377247650223,115.5296979905325,3
16,18,2.384156035162129,173.89962706029488,3
15,16,3.009397447995195,44.454342406584104,3
16,6,5.15469892428258,97.28166880753547,3
10,1,5.607440235972203,157.05977829714195,4
1,16,6.569323328928178,27.495680840093083,4
16,10,12.165092067058103,175.44454086276508,4
19,14,2.629021110603714,49.04958170327136,4
14,11,4.576943630852362,120.69072284825127,4
11,19,6.854795182935808,71.6411411449799,4
19,15,3.0256392712945788,162.71368483294324,4
15,14,2.0140588372736272,148.2367334637854,4
17,0,6.426423655502336,73.5686268329206,4
0,15,8.049838321357766,141.04937090771207,4
15,17,4.602817615330853,67.48074407479147,4
0,12,7.836687118929785,109.72681227272885,4
12,15,5.136196647325724,31.322558634983242,4
1,0,2.124211853841325,19.782765164622532,4
0,16,4.919870831637757,7.712915675470573,4
17,16,6.352045339888562,81.28154250839115,4
17,18,0.7829999999999995,129.80557109226527,4
18,16,6.72373118142003,48.52402858387412,4
19,18,4.951291750644473,0.0,4
18,15,4.891865186204542,162.71368483294324,4
12,13,4.491869210028271,134.7199642068276,4
13,15,2.707272612796872,166.04252284181086,4
13,14,1.617025046188217,17.80578937802545,4
12,11,6.348205730755738,122.3951023229466,4
11,13,3.5304448728170206,102.88493347022583,4
3,1,2.542113294092142,18.35664096551698,4
10,3,3.4771036797886827,138.70313733162496,4
4,3,0.7890405566255776,60.89256576465299,4
10,4,3.104304914147449,77.81057156697194,4
12,6,4.587922950530011,56.32710746736487,4
6,11,10.081374955828197,66.06799485558172,4
2,4,1.9170565980168661,110.2689161541376,4
4,12,6.230295819622049,10.694840377936359,4
12,2,6.607386170037285,120.96375653207396,4
2,3,1.2700192911920665,49.37635038948461,4
0,2,2.9281804930707405,11.236944259345043,4
1,2,1.600598950393259,31.01970942396762,4
4,9,3.1240443338723582,140.40063479563884,4
9,12,4.47376273398579,151.09547517357518,4
10,9,4.208126661591829,141.78879363738923,4
5,9,1.6626346562008147,101.58804930482965,4
10,5,4.276754844505353,116.62315705778113,4
7,6,1.022017612372703,145.8012185995061,4
12,7,4.110902698921491,157.87167393312905,4
9,7,0.8314806071099927,6.776198759553888,4
7,5,1.4916789198751859,108.36424806438357,4
5,6,1.1633958913456761,105.83453333611037,4
8,9,0.16860011862392002,75.13171864150165,4
5,8,1.522131400372518,26.456330663328,4
7,8,0.6936353508869065,81.90791740105554,4
14,0,8.321599906268025,114.50448765290096,5
0,1,2.748080057058018,54.73066843866044,5
1,14,7.670704074594456,59.773819214240525,5
12,14,9.142279639127212,7.820942997711383,5
14,13,1.5161860044203024,11.442797867294072,5
13,12,9.384314199769742,3.621854869582781,5
12,0,4.532522917757835,122.32543065061233,5
6,17,4.42213070815416,129.93397517952064,5
17,16,2.72131732806007,101.54905249929563,5
16,6,4.853031217703015,28.384922680225007,5
6,14,6.737679496681332,150.67263772567193,5
1,6,4.0189889275786745,149.5535430600876,5
16,14,3.629759358414824,122.2877150454469,5
17,15,4.422007688821899,144.13715101413865,5
15,16,1.800224430453047,114.3137964865657,5
14,15,2.415641736681994,123.3984884679874,5
15,13,3.348710946020872,134.84128633528147,5
9,7,5.2943466074672525,36.491786135204855,5
7,8,3.8032307318909813,120.07755129551843,5
8,9,3.127518185398765,83.58576516031358,5
2,5,1.4649863480592564,85.39990433373657,5
5,1,1.8749253318465766,111.77523507998968,5
1,2,1.359070270442261,26.375330746253116,5
5,6,2.3083606737249704,98.67122185992274,5
10,9,4.748549462730699,167.77388500785372,5
9,18,5.716420208487126,110.23559207189078,5
18,10,2.031693382378353,57.53829293596292,5
17,10,3.8754846148578626,5.525266004915294,5
18,17,2.8103923213672517,63.063558940878224,5
6,10,1.9069643415648876,135.45924118443594,5
3,2,1.711283144310139,90.0,5
1,3,1.5618175309555202,63.62466925374688,5
0,3,2.5134156043121862,8.894000815086489,5
19,3,1.205663717626105,131.3193778269698,5
0,19,1.8482567462341353,122.42537701188334,5
3,7,2.6865206122417895,65.65378613383518,5
7,2,2.1113694608002644,155.6537861338352,5
19,7,3.6311056167509084,163.02683603919508,5
7,11,5.643925052656174,55.384477221667666,5
11,8,8.921117082518311,175.4620285171862,5
19,11,2.737707435063141,107.64235881752738,5
11,0,3.4289644209294425,129.93226417058932,5
12,11,5.8704995528489725,107.7423051787984,5
7,4,2.9237470820849056,159.34621386616442,5
4,2,1.3021597444246233,45.00000000000042,5
4,5,0.3433380258578994,40.39990433373615,5
9,4,5.7230608069458775,164.1619999986308,5
10,4,3.8680311529252203,3.6118850092227817,5
4,6,2.451305774480204,139.07112619365893,5
0,8,2.9394429744426063,7.610782359506851,6
8,9,5.352341169992809,33.87806689987499,6
9,0,3.1605779534762304,26.26728454036822,6
8,15,6.344509594917484,119.55688192304666,6
15,9,9.191034000589925,153.43494882292165,6
14,15,4.15167833532416,43.58557678859755,6
8,14,7.840912255598834,75.97130513444911,6
17,3,2.385150938620028,29.569531333268106,6
3,2,0.9832202194829,26.69153172110534,6
2,17,3.1658030576774676,2.8779996121627747,6
0,1,1.107467832489956,145.6026131054759,6
1,8,3.3341460675861216,137.99183074596914,6
1,5,3.51530823684069,33.49518467374111,6
5,8,4.494468822897763,171.48701541971025,6
1,3,3.1643560166327678,90.0,6
3,5,2.776358226166068,56.504815326258885,6
1,2,2.829009897472966,63.30846827889466,6
1,9,4.034530208091148,171.86989764584408,6
9,2,5.939961700213226,124.82163407526124,6
12,10,2.8832093229594,33.00948535110231,6
10,13,5.898312724839197,59.660681361637536,6
13,12,4.505589084681382,26.651196010535223,6
5,12,4.546049933733679,154.60953186926562,6
12,8,6.315645651871231,33.903452711024144,6
14,12,9.104336604058528,109.87475784547325,6
13,14,7.653329340881653,83.22356183493802,6
4,3,2.2736818159100443,0.0,6
17,4,2.972111707187332,29.569531333268095,6
4,5,0.7034841860340569,56.504815326258885,6
16,17,2.463702295327095,135.4803822877195,6
17,18,3.7906265972791355,145.99205598961956,6
18,16,2.157713836448198,78.52756172266095,6
7,16,0.8980924228608098,165.04991362098758,6
18,7,2.7809093836369434,116.42252465635148,6
11,7,3.663444553968302,129.11983747411765,6
18,11,4.559728171722521,114.45763786953088,6
10,11,0.4410997619586754,165.7849313339779,6
11,13,6.335524761217495,106.12424997234041,6
6,12,3.5567985605035304,26.46357539802682,6
5,6,1.4208145551056264,128.14595647123878,6
4,6,1.5522280760249123,71.6411411449799,6
6,10,4.233700981410944,6.545909953075522,6
6,11,4.209018056506767,159.23902138090244,6
6,7,1.932354263586261,71.6411411449799,6
19,16,0.5454557727258931,76.49306978357501,6
7,19,0.7294847496692445,118.4570165954374,6
6,19,2.2073189619989226,46.81587545045752,6
4,19,2.4471847090074745,118.4570165954374,6
17,19,2.3322514872971976,148.02654792870553,6
3,0,6.253663246450035,150.34225757543328,7
0,14,7.086606098831796,48.65244459268697,7
14,3,12.49761041159469,161.00529783187977,7
0,10,3.09168966747958,87.2609784899796,7
10,14,5.610903046747468,38.60853389729263,7
14,11,5.636950416670348,92.24353326738463,7
11,12,2.2978522580879743,66.9964566721533,7
12,14,7.762338629562615,159.23998993953794,7
10,11,1.9810010095908586,130.85206716467727,7
5,3,3.561245007016507,128.69071212353847,7
3,4,1.804317599537287,112.36177656858636,7
4,5,3.031649715913764,16.32893555495213,7
15,5,3.4007918195620257,5.68236861785503,7
4,15,6.432218979481342,10.646566937097166,7
1,10,2.864413727100188,111.62205510668416,7
0,1,1.6262881048571933,24.36107661670455,7
16,15,1.7113298922183307,24.3675450031325,7
15,17,4.149212575899193,138.40991888507168,7
17,16,2.530434152472655,162.77746388820418,7
11,9,4.574343778073527,20.596382331228664,7
9,12,4.047775932533814,87.59283900338197,7
10,9,4.151593429034206,110.25568483344858,7
1,9,3.3598110065895077,1.3663702732357292,7
1,7,2.6732646707724257,33.763055740654735,7
7,9,1.2898689855950476,32.39668546741917,7
2,5,3.903235837097215,18.339931033555445,7
15,2,4.134724295524431,24.022299651410375,7
2,1,2.185192211225365,86.98817588417738,7
0,2,2.596946668686133,62.62709926747283,7
3,2,4.902119133599264,147.0306431570939,7
13,19,2.1563666200347305,162.8014587799336,7
19,12,4.82835634559008,53.39227789573968,7
12,13,3.6309781051391647,109.40918088419392,7
9,13,2.4582636148305967,162.99798011242416,7
8,9,0.7900683514734661,179.09345528599965,7
7,8,0.8742413854308201,146.6967698185799,7
8,13,2.8171851199379825,16.095475173574926,7
16,6,2.2381890000623277,55.55138102401686,7
6,15,2.895078582698578,79.91892602714935,7
6,2,2.45699104597473,103.94122567855972,7
6,8,2.162289989802478,10.469576003502501,7
7,6,1.4612323566086272,157.1663458220824,7
16,8,3.0070643491618196,45.08180502051437,7
1,6,2.7675447602523073,169.0705984372629,7
18,16,2.4888410957712823,3.7492885911277876,7
17,18,0.6137825347792164,166.52675247933203,7
18,8,2.423105858191094,41.332516429386516,7
18,13,3.121274419207639,25.23704125581155,7
19,18,4.2410570616298005,171.9614999642549,7
17,19,4.476997654678858,5.434747484922782,7
2,7,3.313377280057314,45.0,8
7,14,4.111181095500417,6.316985680142363,8
14,2,3.035775518710172,38.68301431985766,8
15,9,3.3339169155814314,170.59990991877382,8
9,16,6.959183069872498,33.0644255264641,8
16,15,3.8227787014160257,156.33566455476205,8
6,15,5.338206627698106,5.3815049707575575,8
16,6,4.944650543769497,150.95415958400454,8
6,14,3.8102703316169055,172.32872861599853,8
14,15,5.116710857572468,166.94722364524102,8
11,12,1.8113268617231972,34.64113042026752,8
12,19,1.3785967503225862,3.545061665320164,8
19,11,2.2027823315071333,31.09606875494723,8
11,4,7.457689253381371,28.740085435586966,8
4,12,8.484256714645074,5.901044984680454,8
11,7,4.579068245833424,141.30928787646153,8
7,4,4.432108414738972,170.0493733120485,8
7,13,2.499075429033707,107.50280937610621,8
13,14,4.687731220963934,101.18582369596385,8
11,13,3.335396228336296,33.806478500355325,8
18,6,2.467590930442078,129.31801117234372,8
16,18,7.162659422309565,21.636148411660823,8
7,3,2.619896562843656,101.72081149880967,8
3,4,2.336955498078644,88.22981518914185,8
2,3,2.3352740738508615,146.7208114988097,8
3,5,4.437297939061564,178.13268230892632,8
5,4,5.564721915783394,93.63750250193205,8
2,5,3.171655719021218,31.411870810116444,8
13,8,4.80882792372528,144.95788033734954,8
8,14,4.572370282468382,43.77205664138567,8
8,15,2.9155692411602927,123.17516700385535,8
8,9,2.126595871339921,47.4247429149185,8
10,11,6.09023365725815,34.89346424310038,8
19,10,6.365221755759966,3.7973954881533722,8
10,13,4.684913873274511,68.6999427434557,8
8,10,3.3648179742743896,146.34217691919483,8
10,9,3.260073925542181,166.23308016588672,8
0,18,2.8699296158616865,125.58896476064025,8
18,17,1.9530962597885444,50.40165151773531,8
17,0,2.7499645452259927,75.18731324290493,8
5,0,2.803850209979128,113.84733984232388,8
17,5,2.548515842603299,38.66002659941896,8
2,0,2.3842147554278736,145.25921065244032,8
0,6,3.3861076474323752,3.72904641170352,8
6,1,3.4563652874081474,179.9808953577414,8
1,14,1.5113136669798235,7.652166741734753,8
0,1,1.3790119651402601,176.29005823056326,8
1,2,2.1475218275957064,31.030847578122902,8
19,2,3.311913344276992,157.76845360990015,9
2,9,5.741636787537157,175.43091885087858,9
9,19,7.221478311260097,26.800627539221225,9
9,10,5.202715156531253,127.37106611358656,9
10,13,2.9167337897038186,99.51781857856803,9
13,9,8.007328705629615,27.85324753501856,9
8,10,1.757851245128552,62.49146341390156,9
9,8,3.7236380060365706,170.13747047251186,9
14,16,3.9600607318575305,61.784435767357095,9
16,13,6.1317472224481016,154.28690773939238,9
13,14,3.197198930313846,92.5024719720353,9
14,15,1.9015809212336992,35.70873439057552,9
15,16,4.638465802396305,26.075701376781588,9
15,18,3.565818279161181,90.52520296019865,9
18,16,6.21003776155991,116.60090433698022,9
0,5,6.802294392335573,169.36137072572336,9
5,6,1.826170035894796,96.50544703894413,9
6,0,7.6393436890874336,72.85592368677916,9
7,8,1.6180250307087332,36.65624724646776,9
9,7,3.8210711848904357,133.4812232260441,9
2,7,3.709120111293245,51.08785792307721,9
4,3,2.2181120350424166,102.73633638371395,9
3,19,1.9942289236694972,132.8055294729917,9
19,4,2.9442859915436213,124.45813414329432,9
3,2,2.0175264558364523,69.42601691710814,9
5,3,4.595341227808879,86.3835736457266,9
4,5,3.04521165110079,170.88008997055948,9
15,12,3.6960277325799398,137.6714792720786,9
12,0,3.211804010209839,67.01213711343811,9
0,15,6.073725709974069,70.65934215864051,9
12,7,3.4790323367281304,104.54821487362678,9
7,0,3.0224720015245814,37.53607776018864,9
14,12,3.7181416056949748,173.38021366265406,9
12,10,2.9999073319021026,5.400504213257528,9
8,12,3.441334770114642,67.89196762715902,9
17,15,4.213548741856442,51.29653724153588,9
0,17,7.357252816099228,121.95587940017639,9
17,18,1.107554513331059,39.228665718662754,9
6,17,9.280506721079405,165.18819691304446,9
7,1,3.209290420014993,135.99479636057157,9
1,0,1.787458530987501,98.45871860038294,9
2,1,1.261253741322498,84.90693843749438,9
3,1,2.929329274765812,15.480921520386238,9
1,5,6.049959421351518,70.90265212534037,9
10,11,1.509447581070637,58.236463881555366,9
11,13,1.9800949472184417,41.28135469701266,9
12,11,2.218173122188618,52.83595966829793,9
11,14,3.509642289464839,133.78382666904793,9
11,16,7.301293720978495,70.76621535459266,10
16,19,6.735292718212028,150.84427706525392,10
19,11,4.92218345858827,80.07806171066123,10
11,7,5.263756168364946,34.624393348733626,10
7,16,4.028298027703512,36.14182200585905,10
8,10,3.333604205660892,4.178568968888906,10
10,19,5.354933613033873,115.29818953816451,10
19,8,8.486282872966232,119.4767585070535,10
10,11,0.8916434264884145,164.6237487511743,10
9,10,3.5523030557653703,26.178213832518555,10
8,9,1.3291538661870559,30.356782801407572,10
9,11,4.14851937442746,169.1980374163072,10
15,6,5.227152379642285,77.06944853305724,10
6,18,2.941699678757163,80.0537306766509,10
18,15,7.0416138065077085,2.984282143593725,10
6,16,5.986476091992685,61.901982662455026,10
7,6,4.077043659319825,25.760160656596,10
15,16,4.09452634623347,15.167465870602214,10
16,17,4.284280569710625,138.45720338314538,10
17,19,3.977999999999998,12.387073682108486,10
13,15,1.9866990209893411,157.69870713468194,10
15,14,3.2958498145394928,0.0,10
14,13,1.8920953992861986,157.69870713468194,10
13,16,2.8120513864437116,142.53124126407974,10
1,0,3.1131312211341156,73.39925896747762,10
0,18,7.046489693457302,30.58861626246107,10
18,1,3.9641802431271973,42.81064270501654,10
4,1,0.8737322244257689,15.417726885035918,10
18,4,3.77481933342511,58.22836959005248,10
3,6,3.0735959396121024,17.306901856427082,10
7,3,3.5385563440476666,43.06706251302307,10
11,2,6.265774972020621,100.59208324675602,10
2,7,4.341380540795749,135.21647659548964,10
9,2,5.734437461512682,68.60595416955115,10
2,3,2.4434520662374353,92.14941408246656,10
9,0,7.77387889023234,71.29538295244325,10
0,2,3.333446564743463,139.9013371219944,10
2,4,3.326788842111864,131.2816770254921,10
4,3,1.6317628504166894,39.1322629430255,10
1,2,3.6580328046642765,146.69940391052802,10
17,12,3.544002257335625,128.8495286849157,10
12,14,2.961667098105389,24.775140568831862,10
14,17,6.152520134058888,153.62466925374756,10
16,12,1.9177872666174423,9.607674698229657,10
12,13,2.432907930851473,132.9235665658501,10
5,3,2.5668839085552735,13.034492732230746,10
4,5,2.35485647121008,52.16675567525624,10
5,6,1.1653003904573274,30.341394588657824,10
18,5,2.3343898560437593,110.39512526530872,10
8,11,5.375027627835974,74.67189308226692,11
11,14,2.6481927799916676,33.73882987975005,11
14,8,7.699772529107598,108.41072296201698,11
7,8,1.8603316908551557,137.88854489888644,11
8,9,3.3464065801991247,47.6564820163439,11
9,7,2.7425675926036894,90.23206288254254,11
16,12,5.24511677658372,113.52216566939418,11
12,17,3.551703816480198,156.08516984892725,11
17,16,6.9582217555924455,42.56300417953305,11
2,1,2.0026387592374215,158.66780308546078,11
1,9,5.43638206898669,27.590931750600795,11
9,2,6.399028988838853,131.07687133485996,11
10,11,1.873673664222242,82.43857157233279,11
8,10,3.72313268632747,157.11046465459975,11
7,10,3.355640773384422,65.00099044651384,11
7,6,2.6999320361816515,107.34765758059172,11
6,10,3.0968296691939643,42.34666713407784,11
16,13,5.736418481944983,153.65764149083356,11
13,12,6.765833060311199,92.8201928397723,11
13,6,5.865824153518414,28.72904386695225,11
6,12,5.716901433469008,121.54923670672456,11
16,15,5.455427847566127,113.00121089515318,11
15,13,3.3816803515412257,40.65643059568035,11
13,10,4.10204644049772,13.617623267125508,11
13,11,2.573477413928477,68.82094830520721,11
15,14,3.7851109627063764,5.574312170223155,11
14,13,2.525133857838035,35.082118425457125,11
19,7,4.2817852585107525,68.69466601246125,11
9,19,5.324301456529296,158.92672889500378,11
1,19,1.6329715245527097,173.48233935439546,11
19,6,2.2116283593768644,38.652991568130446,11
5,2,3.6317139204513347,16.594753566529235,11
2,18,3.719347254559594,35.34363223880752,11
18,5,0.9868789186115965,51.938385805336736,11
18,17,5.049180923674651,175.78792518856994,11
17,5,4.44182777694048,132.2736890060933,11
12,3,2.5562785450728964,51.46428151786774,11
3,17,4.061216566498271,152.45054863320505,11
3,5,2.585530893259642,20.17685962711172,11
4,3,1.562399436763851,15.800509237627702,11
12,4,3.00437347878056,67.26479075549548,11
6,4,3.619286393752228,54.28444595122908,11
19,4,1.9706207143943262,15.631454383098626,11
3,0,3.1262363954122216,121.48679210113237,11
0,5,4.017391193299454,101.3099324740206,11
0,1,0.41040955154576947,83.42751087398943,11
2,0,2.2682349966438666,117.90468604054983,11
4,0,2.183183455415509,105.68628286350463,11
0,19,1.3846848016787068,90.05482848040599,11
